id,manual,semestre,unidad,unidad_titulo,tipo,paginas_ocupa,rol,pagina_pdf_estimada,pdf_destino,imagen_destino,imagen_existe,archivo_prompt,fuente_md,fuente_md_linea,descripcion
M4-sem1-05,4,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,10,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-05.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-05__infografia__contenido-del-manual__pp1.md,manuales/manual-4/semestre-1/03-mapa-contenidos.md,18,"Infografía vertical tipo mapa visual del semestre 1 del manual Inteligencia Artificial Avanzada: en la parte superior, e"
M4-sem1-06,4,1,sem1,Front/Back matter — Semestre 1,linea-tiempo,1,contenido del manual,13,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-06.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-4/semestre-1/04-hilo-conductor.md,31,"Línea de tiempo horizontal del semestre 1: en el extremo izquierdo, el problema inicial del case study 'Asistente Instit"
M4-sem1-07,4,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,1,contenido del manual,16,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-07.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-4/semestre-1/05-competencias.md,39,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M4-sem1-08,4,1,sem1,Front/Back matter — Semestre 1,grafica,0.5,contenido del manual,19,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-08.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-1/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M4-sem1-09,4,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,386,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-09.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-4/semestre-1/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M4-sem1-10,4,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,390,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-10.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-10__infografia__contenido-del-manual__pp1.md,manuales/manual-4/semestre-1/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 5 unida"
M4-sem1-11,4,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,393,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-11.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-1/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M4-sem1-12,4,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,396,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-12.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-1/93-bibliografia-semestre.md,47,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M4-sem1-13,4,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,398,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/sem1/M4-sem1-13.jpg,sí,assets/prompts-visuales/manual-4/sem-1/sem1/M4-sem1-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-1/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M4-sem2-01,4,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,1,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-01.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/00-portada.md,18,Ilustración hero de portada para el Semestre 2 del Manual 4: Inteligencia Artificial Avanzada. Composición editorial ver
M4-sem2-02,4,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,2,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-02.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M4-sem2-03,4,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,5,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-03.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M4-sem2-04,4,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,8,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-04.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M4-sem2-05,4,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,10,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-05.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-05__infografia__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/03-mapa-contenidos.md,18,"Infografía vertical tipo mapa visual del semestre 2 del manual Inteligencia Artificial Avanzada: en la parte superior, e"
M4-sem2-06,4,2,sem2,Front/Back matter — Semestre 2,linea-tiempo,1,contenido del manual,14,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-06.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/04-hilo-conductor.md,31,"Línea de tiempo horizontal del semestre 2: en el extremo izquierdo, el problema inicial del case study 'Asistente Instit"
M4-sem2-07,4,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,1,contenido del manual,17,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-07.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/05-competencias.md,39,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M4-sem2-08,4,2,sem2,Front/Back matter — Semestre 2,grafica,0.5,contenido del manual,20,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-08.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M4-sem2-09,4,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,362,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-09.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M4-sem2-10,4,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,367,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-10.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-10__infografia__contenido-del-manual__pp1.md,manuales/manual-4/semestre-2/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 5 unida"
M4-sem2-11,4,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,370,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-11.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M4-sem2-12,4,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,373,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-12.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/93-bibliografia-semestre.md,47,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M4-sem2-13,4,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,375,dist/manual-4-sem-2.pdf,assets/visuales/manual-4/sem2/M4-sem2-13.jpg,sí,assets/prompts-visuales/manual-4/sem-2/sem2/M4-sem2-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-4/semestre-2/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M4-u01-01,4,1,u01,Prompts versionados,ilustracion,1,portadilla,21,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-01.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u01/00-portadilla.md,13,"Ilustración hero de portadilla para la Unidad 1: a la izquierda, un prompt corto en una caja de chat ('hazme un resumen'"
M4-u01-02,4,1,u01,Prompts versionados,mapa-mental,1,mapa mental de unidad,22,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-02.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u01/01-mapa-mental.md,9,Mapa mental con nodo central 'Prompt Engineering Avanzado' y 8 ramas: 1) Estructura XML y delimitadores (sub-nodos: tags
M4-u01-03,4,1,u01,Prompts versionados,ilustracion,1,desarrollo de subtema,31,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-03.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-03__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-1.md,102,"Diagrama tipo 'anatomía' de un prompt XML profesional, con cada una de las 6 secciones (<role>, <context>, <task>, <cons"
M4-u01-04,4,1,u01,Prompts versionados,diagrama-flujo,1,desarrollo de subtema,34,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-04.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-04__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-2.md,76,Diagrama de flujo circular del bucle meta-prompt: 1) Tarea → 2) Modelo escribe prompt v1 → 3) Pruebas con 5 inputs → 4) 
M4-u01-05,4,1,u01,Prompts versionados,diagrama-flujo,1,desarrollo de subtema,40,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-05.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-05__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-3.md,95,Diagrama comparativo lado a lado. Izquierda: Chain-of-Thought con 4 cajas en línea descendente (Pregunta → Pensamiento 1
M4-u01-06,4,1,u01,Prompts versionados,ilustracion,1,desarrollo de subtema,44,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-06.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-4.md,77,Ilustración comparativa de tamaño media página. Lado izquierdo etiquetado 'Self-consistency': 5 cadenas verticales paral
M4-u01-07,4,1,u01,Prompts versionados,diagrama-flujo,1,desarrollo de subtema,48,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-07.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-07__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-5.md,97,"Diagrama de pipeline de 5 prompts encadenados a tamaño página completa. Caja 1 'Extracción' (input cuadro de texto, outp"
M4-u01-08,4,1,u01,Prompts versionados,ilustracion,1,desarrollo de subtema,54,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-08.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-08__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-6.md,79,Ilustración 'curaduría de ejemplos few-shot' tamaño media página: cuadrícula de 12 ejemplos candidatos representados com
M4-u01-09,4,1,u01,Prompts versionados,cuadro-comparativo,1,desarrollo de subtema,58,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-09.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-09__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-7.md,93,Cuadro comparativo de los 4 niveles de constrained output con 5 columnas: nivel · cómo se implementa · garantía de valid
M4-u01-10,4,1,u01,Prompts versionados,cuadro-comparativo,1,desarrollo de subtema,62,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u01/M4-u01-10.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u01/M4-u01-10__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u01/10-tema-1-8.md,85,"Cuadro 'Pirámide de evaluación de prompts' tamaño página completa con 4 niveles apilados ascendentemente. Nivel 1 (base,"
M4-u02-01,4,1,u02,PRD del Asistente Institucional,ilustracion,1,portadilla,98,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-01.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u02/00-portadilla.md,13,Ilustración hero de portadilla para la Unidad 2: en el centro un documento PRD encuadernado titulado 'Asistente Instituc
M4-u02-02,4,1,u02,PRD del Asistente Institucional,mapa-mental,1,mapa mental de unidad,100,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-02.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u02/01-mapa-mental.md,9,"Mapa mental con nodo central 'Especificaciones de Tareas y Proyectos' y 6 ramas: 1) PRD asistido por IA (problema, usuar"
M4-u02-03,4,1,u02,PRD del Asistente Institucional,ilustracion,1,desarrollo de subtema,107,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-03.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-03__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-1.md,86,Plantilla visual del PRD del Asistente Institucional Albatros como hoja tamaño carta con 8 cuadrículas etiquetadas: Prob
M4-u02-04,4,1,u02,PRD del Asistente Institucional,cuadro-comparativo,1,desarrollo de subtema,112,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-04.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-04__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-2.md,112,"Cuadro a tamaño página completa de las 3 plantillas Albatros lado a lado: Brief, Scope, Criterios. 5 filas: propósito · "
M4-u02-05,4,1,u02,PRD del Asistente Institucional,ilustracion,1,desarrollo de subtema,116,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-05.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-3.md,74,"Checklist visual de Definition of Done a tamaño página, dividido en 3 columnas con 3 ítems cada una. Columna 1 'Técnico'"
M4-u02-06,4,1,u02,PRD del Asistente Institucional,ilustracion,1,desarrollo de subtema,120,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-06.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-4.md,85,"Pirámide invertida (de pocas a muchas) con 4 niveles de especificación: en la cima estratégica (1 documento, audiencia d"
M4-u02-07,4,1,u02,PRD del Asistente Institucional,diagrama-flujo,1,desarrollo de subtema,126,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-07.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-07__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-5.md,111,"Diagrama de flujo spec-driven a tamaño página: a la izquierda 'spec.md' con frontmatter y bloques (Descripción, Reglas, "
M4-u02-08,4,1,u02,PRD del Asistente Institucional,ilustracion,1,desarrollo de subtema,131,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u02/M4-u02-08.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u02/M4-u02-08__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u02/10-tema-2-6.md,86,"Triángulo equilátero con vértices etiquetados: Calidad arriba, Velocidad abajo-izquierda, Costo abajo-derecha. Dentro de"
M4-u03-01,4,1,u03,Dashboards y Artifacts,ilustracion,1,portadilla,164,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-01.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-01__ilustracion__portadilla__pp1.md,manuales/manual-4/unidades/u03/00-portadilla.md,13,Ilustración hero de portadilla para la Unidad 3: a la izquierda una ventana de chat con prompt corto del usuario; a la d
M4-u03-02,4,1,u03,Dashboards y Artifacts,mapa-mental,1,mapa mental de unidad,166,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-02.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-4/unidades/u03/01-mapa-mental.md,9,"Mapa mental con nodo central 'Artifacts y Canvases' y 6 ramas: 1) Qué son los Artifacts — tipos (texto largo, código, HT"
M4-u03-03,4,1,u03,Dashboards y Artifacts,cuadro-comparativo,1,desarrollo de subtema,172,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-03.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u03/10-tema-3-1.md,53,"Cuadro a tamaño página completa con los 8 tipos de Artifacts en filas. Columnas: tipo (con icono), miniatura visual del "
M4-u03-04,4,1,u03,Dashboards y Artifacts,interfaz,1,desarrollo de subtema,177,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-04.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-04__interfaz__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u03/10-tema-3-2.md,103,Captura anotada a tamaño página de la interfaz Claude Artifacts mostrando: chat a la izquierda con 4 mensajes (creación 
M4-u03-05,4,1,u03,Dashboards y Artifacts,diagrama-flujo,1,desarrollo de subtema,179,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-05.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-05__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u03/10-tema-3-2.md,160,Diagrama de flujo del ciclo Claude Artifacts a página completa: 1) Primer prompt estructurado → 2) Render automático en 
M4-u03-06,4,1,u03,Dashboards y Artifacts,cuadro-comparativo,1,desarrollo de subtema,185,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-06.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u03/10-tema-3-3.md,94,"Cuadro a tamaño página comparando los 3 sistemas: Claude Artifacts, ChatGPT Canvas, Gemini Canvas. 10 filas: tipo más fu"
M4-u03-07,4,1,u03,Dashboards y Artifacts,ilustracion,1,desarrollo de subtema,191,dist/manual-4-sem-1.pdf,assets/visuales/manual-4/u03/M4-u03-07.jpg,sí,assets/prompts-visuales/manual-4/sem-1/u03/M4-u03-07__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-4/unidades/u03/10-tema-3-4.md,180,"Galería tipo grid 2x3 con 6 mini-apps representadas: dashboard React (cards y gráfica), calculadora HTML (sliders y resu"
